review_seq,identity_key,manual_seen,semantic_summary_ja,discovery_mode,route_1_id,route_1_strength,route_1_reason_ja,route_2_id,route_2_strength,route_2_reason_ja,route_3_id,route_3_strength,route_3_reason_ja,local_refinement_ids,body_site_ids,theme_ids,route_vocabulary_gap,route_vocabulary_gap_note,review_depth,evidence_urls,uncertainty_note
602,frilled_underwear,YES,フリル装飾の付いた下着,BROWSE_WORTHY,CLOTHING_EXPOSURE,CORE,下着・衣服の装飾として探すのが自然,,,,,,,"[""CLOTHING/EVERYDAY""]",[],[],NO,,CHECKED,[],
605,elevator_door,YES,エレベーターの扉,BROWSE_WORTHY,TOOL_OBJECT,CORE,設備・建具そのものを画面に置く意図が自然,,,,,,,"[""OBJECT_PROP/DAILY""]",[],[],NO,,CHECKED,[],
608,bloomers,YES,ブルマー型の運動着・下衣,BROWSE_WORTHY,CLOTHING_EXPOSURE,CORE,衣服として探すのが自然,,,,,,,"[""CLOTHING/EVERYDAY""]",[],[],NO,,CHECKED,[],
611,yin_yang_orb,YES,東方Projectで博麗霊夢が用いる陰陽マークの霊力を持つ球体・武器,MIXED,TOOL_OBJECT,CORE,球体の武器・道具として探す意図が成立,,,,,,,"[""OBJECT_PROP/WEAPON""]",[],[],NO,,RESEARCHED,"[""https://en.touhouwiki.net/wiki/Highly_Responsive_to_Prayers/Gameplay""]",作品固有名検索も自然なためMIXED
614,m1_abrams,YES,米軍のM1エイブラムス主力戦車,BROWSE_WORTHY,TOOL_OBJECT,CORE,軍用車両として探すのが自然,,,,,,,"[""OBJECT_PROP/VEHICLE""]",[],[],NO,,CHECKED,[],
617,iwagakure_symbol,YES,『NARUTO』の岩隠れの里を示す固有シンボル,MIXED,TEXT_SYMBOL,CORE,図形シンボルとして探す意図が成立,,,,,,,"[""TEXT_SYMBOL/SYMBOL""]",[],[],NO,,RESEARCHED,"[""https://naruto.fandom.com/wiki/Stone_Monument""]",作品固有の里・記号名からの検索も自然
620,dust,YES,空気中や表面に見える埃・粉塵,BROWSE_WORTHY,SCENE_BACKGROUND,CORE,場面の環境状態として埃を出す意図が自然,,,,,,,[],[],[],NO,,CHECKED,[],
623,sizzler_plate,YES,熱した鉄板で料理を提供するシズラープレート,BROWSE_WORTHY,TOOL_OBJECT,CORE,調理・配膳用の器具として探すのが自然,,,,,,,"[""OBJECT_PROP/FOOD""]",[],[],NO,,CHECKED,[],
626,pizza,YES,ピザ,BROWSE_WORTHY,TOOL_OBJECT,CORE,食べ物として探すのが自然,,,,,,,"[""OBJECT_PROP/FOOD""]",[],[],NO,,CHECKED,[],
629,greek_text,YES,ギリシャ文字・ギリシャ語で書かれたテキスト,BROWSE_WORTHY,TEXT_SYMBOL,CORE,文字表現として探すのが自然,,,,,,,"[""TEXT_SYMBOL/TEXT""]",[],[],NO,,CHECKED,[],
