canonical,display_ja,decision,risk_class,language_sanity_provenance
wide-eyed,見開いた目,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
wide_hips,広い腰,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
wide_sleeves,幅広の袖,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
wind,風,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
window,窓,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
wing_collar,翼襟,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
wings,翼,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
winter_uniform,冬服,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
witch_hat,魔女帽子,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
wolf_ears,オオカミ耳,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
wolf_girl,狼娘,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
wolf_tail,狼しっぽ,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
wrist_cuffs,手首のカフス,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
wristband,リストバンド,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
x-ray,X線,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
x_hair_ornament,X字髪飾り,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
yaoi,やおい,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
yellow_background,黄色い背景,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
yellow_bow,黄色いリボン,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
yellow_eyes,黄色い目,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
yellow_flower,黄色い花,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
yellow_shirt,黄色いシャツ,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
yuri,百合（女性同士の恋愛）,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
zettai_ryouiki,絶対領域,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
zipper,ジッパー,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
!!,!!,RELAXED_CANONICAL_FALLBACK,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
!?,!?,RELAXED_CANONICAL_FALLBACK,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
+++,+++,RELAXED_CANONICAL_FALLBACK,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
+_+,目がしいたけ,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
0_0,0 0,RELAXED_CANONICAL_FALLBACK,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
1980s_(style),1980年代風,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
2000s_(style),2000年代風,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
2010,2010年,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
2013,2013年,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
2014,2014年,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
2015,2015年,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
2017,2017年,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
2018,2018年,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
2020,2020年,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
2021,2021年,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
2023,2023年,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
2026,2026年,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
2koma,2コマ,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
2others,その他の2人,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
3:,ひの字口,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
3d,3Dモデル,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
3d_background,3D背景,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
3koma,3コマ,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
3others,その他の3人,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
4boys,4人の男の子,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
4others,その他の4人,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
5boys,5人の男の子,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
5others,その他の5人,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
6+boys,6人以上の男の子,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
69,シックスナイン,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
:/,歪嘴,RELAXED_TRANSLATE_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
:>,Vの字口,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
:>=,ひょっとこフェラ,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
:c,:c,RELAXED_CANONICAL_FALLBACK,EXCEPTION,LANGUAGE_SANITY_CANONICAL_FALLBACK
:q,ペコ舌,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
:t,膨れっ面,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
;),;),RELAXED_CANONICAL_FALLBACK,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
;3,;3,RELAXED_CANONICAL_FALLBACK,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
;o,;o,RELAXED_CANONICAL_FALLBACK,EXCEPTION,LANGUAGE_SANITY_CANONICAL_FALLBACK
;p,ウインクして舌を出す,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
;q,ウインクして上向きに舌を出す,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
<|>_<|>,猫目,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
=_=,米を食べたそうな顔,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
>:),自信闭嘴笑,RELAXED_TRANSLATE_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
??,??,RELAXED_CANONICAL_FALLBACK,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
\m/,I love youハンドサイン,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
\||/,\||/,RELAXED_CANONICAL_FALLBACK,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
a_(phrase),「a」というフレーズ,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
absurdly_long_hair,超ロングヘア,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
absurdly_long_tail,極端に長い尻尾,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
abyssal_ship,深海棲艦,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
accident,事故,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
accidental_exposure,偶然の露出,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
accidental_pervert,ラッキースケベ,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
ace_(playing_card),エース（トランプ）,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
ace_of_hearts,ハートのエース,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
acorn,どんぐり,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
adhesive_bra,ヌーブラ,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
adjusting_another's_hair,他人の髪を整える,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
adjusting_clothes,服を整える,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
adjusting_eyewear,眼鏡に手,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
adjusting_footwear,履物の調整,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
adjusting_hair,髪を整える,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
adjusting_shoe,靴の調整,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
aerial_fireworks,打ち上げ花火,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
after_anal,アナルの後,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
after_cunnilingus,クンニリングスの後,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
after_ejaculation,射精後,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
after_fellatio,フェラチオの後,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
after_fingering,指入れの後,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
after_insertion,挿入後,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
after_kiss,キスの後,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
after_masturbation,自慰の後,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
after_paizuri,パイズリの後,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
after_rape,強姦の後,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
after_sex,性交後,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
after_vaginal,膣性交の後,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
afterimage,残像,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
against_chalkboard,黒板に寄りかかる,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
against_fourth_wall,画面に押し付けられている,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
against_glass,ガラスに寄りかかる,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
against_railing,手すりに寄りかかる,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
against_wall,壁に寄りかかる,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
against_window,窓に寄りかかる,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
age_difference,年の差,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
aged_up,年齢を上げた姿,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
ahegao,アヘ顔,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
ajirogasa,被り笠,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
