canonical,display_ja,decision,risk_class,language_sanity_provenance
shampoo,シャンプー,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
shampoo_bottle,シャンプーボトル,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
shampoo_challenge,シャンプーチャレンジ,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
shampoo_hat,シャンプーハット,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
shamrock,シャムロック,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
shanghai,上海,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
shanghai_neckline,タグ「shanghai neckline」,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
shantae_(cosplay),シャンタエ（コスプレ）,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
shanzha_(fruit),サンザシ,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
shaped_cloud,タグ「shaped cloud」,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
shaped_liquid,shaped・液体,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
shaped_lollipop,形のロリポップ,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
shapes,形,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
shapes_background,shapesの背景,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
shards,欠片,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
share_crystal_(neptunia),タグ「share crystal (neptunia)」,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
shared_bed,添い寝,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
shared_blanket,共有ブランケット,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
shared_cape,共有ケープ,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
shared_clothes,共有服,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
shared_coat,共有コート,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
shared_drink,共有ドリンク,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
shared_earphones,イヤホン半分こ,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
shared_food,共有食品,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
shared_handcuffs,共用手铐,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
shared_hat,共有帽子,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
shared_improvised_umbrella,タグ「shared improvised umbrella」,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
shared_jacket,共有ジャケット,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
shared_onahole,共有人工膣,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
shared_pocket,共有ポケット,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
shared_scarf,連マフラー,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
shared_sense,感覚共有,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
shared_shirt,shared・シャツ,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
