canonical,display_ja,decision,risk_class,language_sanity_provenance
unequal_popsicle_division,タグ「unequal popsicle division」,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
uneven_bangs,タグ「uneven bangs」,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
uneven_footing,タグ「uneven footing」,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
uneven_footwear,不均一な履物,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
uneven_gloves,不均一な手袋,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
uneven_sleeves,不均一な袖,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
uneven_twintails,不揃いなツインテール,RELAXED_KEEP_JA,EXCEPTION,CANONICAL_LANGUAGE_MAP
unhappy,不幸,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
unibrow,连心眉,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
unicorn_boy,ユニコーンの少年,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
unicorn_girl,ユニコーンの女の子,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
unicorn_horn,タグ「unicorn horn」,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
unicorn_print,unicornの柄,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
unicorns_hunter_uniform,unicorns hunterの制服,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
unicycle,いちりんしゃ,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
uniform_number,背番号,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
uniform_vest,均一なベスト,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
union_jack,ユニオンジャック,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
union_jack_bikini,ユニオンジャックビキニ,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
union_jack_print,ユニオンジャックプリント,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
unison_(nanoha),ユニゾン（ナノハ）,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
unit_patch,タグ「unit patch」,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
unitard,ユニタード,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
united_kingdom,イギリス,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
united_nations,国際連合,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
united_states,アメリカ,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
united_states_air_force,アメリカ空軍,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
united_states_army,アメリカ陸軍,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
united_states_marine_corps,アメリカ海兵隊,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
united_states_medal_of_honor,米国の名誉勲章,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
united_states_navy,アメリカ海軍,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
universal_federation_army_uniform,ユニバーサルフェデレーション陸軍の制服,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
universe,宇宙,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
unkempt,ぼさぼさ,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
unlikely_accident,ハプニング,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
unlimited_blade_works_(reality_marble),無限の剣製,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
unlimited_shining,アンリミテッドシャイニング,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
unlit_cigarette_in_mouth,unlit・cigaretteの中のmouth,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
unmanned_aerial_vehicle,タグ「unmanned aerial vehicle」,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
unmanned_ground_vehicle,タグ「unmanned ground vehicle」,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
uno_(game),ウノ,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
unofficial_precure_costume,プリキュア化,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
unofficial_sailor_senshi_uniform,セーラー戦士化,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
unownglyphics,アンノーン文字,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
unplugged,プラグを外します,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
unraveling,解明,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
unsheathed,抜き身,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
unsheathing,解放されていない,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
unsure,確信のない,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
untied_ribbon,タグ「untied ribbon」,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
untied_shoelaces,解き放たれた履物,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
untied_swimsuit,解き放たれた水着,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
untucked,つかまえた,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
untucked_shirt,シャツ出し,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
untying,対照,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
untying_hair,髪をほどく,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
unused_tire,タイヤ,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
unusually_limbed,タグ「unusually limbed」,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
unusually_open_eyes,開眼,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
unwanted_creampie,タグ「unwanted creampie」,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
unworn_apron,エプロンが削除されました,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
unworn_armband,アームバンドが削除されました,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
unworn_armor,鎧は削除されました,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
unworn_ascot,未使用のascot,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
unworn_backpack,バックパックが削除されました,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
unworn_bag,バッグが削除されました,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
unworn_bandana,バンダナは削除した,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
unworn_blazer,ブレザーは削除されました,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
unworn_blindfold,目隠しは削除されました,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
unworn_bloomers,ブルマーが除去されました,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
unworn_blouse,ブラウスが削除されました,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
unworn_bow,弓を取り除いた,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
unworn_bowtie,ボウタイが削除されました,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
unworn_bracelet,ブレスレットが除去されました,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
unworn_buruma,ブルマは取り除かれました,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
unworn_camisole,未使用のcamisole,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
unworn_cape,ケープは削除されました,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
unworn_cardigan,カーディガンは削除されました,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
unworn_cloak,マントを削除しました,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
unworn_coat,コートを取り除いた,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
unworn_collar,襟が削除されました,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
unworn_crown,クラウンが削除されました,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
unworn_dress,ドレスを取り除いた,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
unworn_earring,イヤリングが削除されました,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
unworn_eyepatch,アイパッチが削除されました,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
unworn_gloves,手袋が取り外されました,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
unworn_goggles,ゴーグルが削除されました,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
unworn_hair_ornament,髪の飾りが削除されました,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
unworn_hairclip,ヘアリップが削除されました,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
unworn_headband,ヘッドバンドが削除されました,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
unworn_headgear,ヘッドギアが取り外されました,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
unworn_headphones,未使用のheadphones,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
unworn_hoodie,パーカーが削除されました,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
unworn_jewelry,宝石が削除されました,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
unworn_kneehighs,ニーハイは削除されました,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
unworn_lanyard,未使用のlanyard,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
unworn_leotard,未使用のレオタード,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
unworn_mask,マスクオフ,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
unworn_mittens,ミトンは削除されました,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
unworn_neckerchief,ネッカチーフが削除されました,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
unworn_necklace,ネックレスが削除されました,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
unworn_pantyhose,Pantyhoseが削除されました,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
unworn_ribbon,リボンが削除されました,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
unworn_robe,未使用のローブ,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
unworn_sandals,サンダルが削除されました,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
unworn_sarong,サロンは削除した,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
unworn_scarf,スカーフが削除されました,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
unworn_scrunchie,削除しました,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
unworn_sleeves,袖が取り除かれました,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
unworn_slippers,スリッパが削除されました,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
unworn_sweater,セーターが取り外されました,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
unworn_swim_cap,水泳キャップが取り除かれました,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
unworn_veil,未使用のベール,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
unworn_vest,ベストが削除されました,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
unworn_wig,かつらが削除されました,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
unwrapping,アンラッピング,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
unyu,うにゅ,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
updo,アップヘア,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
uppercut,アッパー,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
upright_69,タグ「upright 69」,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
upright_ahoge,タグ「upright ahoge」,RELAXED_KEEP_JA,EXCEPTION,LANGUAGE_SANITY_UNCHANGED
upright_piano,アップライトピアノ,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
uproar_(holostars),ホロスターズ4期生,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
upside-down_book,逆さまの本,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
upside-down_kiss,逆さキス,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
upside-down_text,逆さまのテキスト,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
upside-down_world,颠倒世界,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
upswept_hair,アップスタイル,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
