canonical,display_ja,decision,risk_class,language_sanity_provenance
harem,ハーレム,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
harem_outfit,ハーレム衣装,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
harness,ボディハーネス,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
hat_bell,ベル付き帽子,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
hat_flower,花付き帽子,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
hat_ornament,帽子飾り,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
hatching_(texture),ハッチング（質感）,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
hatsuboshi_gakuen_school_uniform,初星学園の制服,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
have_to_pee,おしがま,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
hawaiian_shirt,アロハシャツ,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
hay,hay,RELAXED_CANONICAL_FALLBACK,LOW,LANGUAGE_SANITY_CANONICAL_FALLBACK
head-mounted_display,ヘッドマウントディスプレイ,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
head_back,頭を後ろに反らしている,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
head_between_breasts,胸の間に頭,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
head_fins,ヒレ耳,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
head_grab,頭をつかんでいる,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
head_on_ass,尻枕,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
head_on_pillow,枕に頭を乗せている,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
head_out_of_frame,頭が画面外,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
head_pinned_down,頭を押さえつけられている,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
head_rest,頭をもたせかけている,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
head_steam,頭から湯気,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
headdress,頭飾り,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
headlock,ヘッドロック,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
headpat,なでなで,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
headphones_around_neck,首にヘッドホンをかけている,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
headpiece,頭飾り,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
heads-up_display,ヘッドアップディスプレイ,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
heads_together,頭を寄せ合っている,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
headscarf,頭巾,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
health_bar,体力ゲージ,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
heart-shaped_boob_challenge,ハート型おっぱいチャレンジ,RELAXED_KEEP_JA,HIGH,LANGUAGE_SANITY_UNCHANGED
heart-shaped_box,ハート型の箱,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
heart-shaped_chocolate,ハート型のチョコレート,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
heart-shaped_eyes,ハート形の目,RELAXED_KEEP_JA,LOW,LANGUAGE_SANITY_UNCHANGED
