row_id,canonical_tag,category,category_name,source_aliases,verified_aliases,existing_display_ja,existing_search_ja,existing_candidate_ja,existing_rejected_ja,related_copyright_top3
I70-025601,tenma_umatarou,4,Character,,,,,天馬博士,,"[""atom:_the_beginning"",""tetsuwan_atom"",""azumanga_daioh""]"
I70-025602,the_emperor_(baldur's_gate),4,Character,the_emperor_(baldur's_gate_3),the emperor (baldur's gate 3),,,,,"[""baldur's_gate"",""baldur's_gate_3"",""dungeons_&_dragons""]"
I70-025603,three_(drag-on_dragoon),4,Character,,,,,3（ドラッグオンドラグーン）,,"[""drag-on_dragoon"",""drag-on_dragoon_3"",""fate/stay_night""]"
I70-025604,tom_marvolo_riddle,4,Character,,,,,トム・リドル,,"[""wizarding_world"",""harry_potter_(series)"",""code_geass""]"
I70-025605,tracey_sketchit,4,Character,kenji_(pokemon),kenji (pokemon),,,ケンジ(アニポケ),,"[""pokemon"",""pokemon_(anime)"",""pokemon_(classic_anime)""]"
I70-025606,usagi_(guilty_gear),4,Character,,,,,うさぎ(ギルティギア),,"[""guilty_gear"",""guilty_gear_strive"",""kirby_(series)""]"
I70-025607,utai_meika,4,Character,,,,,歌衣メイカ,,"[""indie_virtual_youtuber"",""apex_legends"",""bans""]"
I70-025608,utsumi_erice_(swimsuit_avenger)_(second_ascension),4,Character,,,,,宇津見エリセ(水着),,"[""fate_(series)"",""fate/grand_order"",""learning_with_manga!_fgo""]"
I70-025609,vector_(yu-gi-oh!),4,Character,,,,,ベクター,,"[""yu-gi-oh!"",""yu-gi-oh!_zexal"",""pokemon""]"
I70-025610,wekapipo,4,Character,,,,,ウェカピポ,,"[""jojo_no_kimyou_na_bouken"",""steel_ball_run"",""battle_tendency""]"
I70-025611,xaldin,4,Character,,,,,ザルディン,,"[""kingdom_hearts"",""kingdom_hearts_358/2_days"",""kingdom_hearts_ii""]"
I70-025612,xingcai_(shin_sangoku_musou),4,Character,xing_cai_(shin_sangoku_musou),xing cai (shin sangoku musou),,,星彩(真・三國無双),,"[""shin_sangoku_musou"",""shin_sangoku_musou_7"",""shin_sangoku_musou_4""]"
I70-025613,xueying_wawa_(roco_kingdom:_world),4,Character,,,,,雪影娃娃,,"[""roco_kingdom"",""roco_kingdom:_world"",""bang_dream!""]"
I70-025614,yaoyao_(rainlit_bamboo_reverie)_(genshin_impact),4,Character,,,,,,,"[""genshin_impact""]"
I70-025615,yoo_je-i,4,Character,,,,,刘在伊,,"[""friendly_rivalry"",""ganbare!_nakamura-kun!!"",""like_mother_like_daughter""]"
I70-025616,yoohee_(miracle_sweetheart)_(girls'_frontline_2),4,Character,,,,,,,"[""girls'_frontline"",""girls'_frontline_2:_exilium"",""honkai_(series)""]"
I70-025617,yozora_mel_(jirai_kei),4,Character,yozora_mel_(6th_costume),yozora mel (6th costume),,,夜空メル(ツンテール衣装),,"[""hololive"",""hololive_english"",""hololive_dev_is""]"
I70-025618,yuridori_(brown_dust),4,Character,,,,,,,"[""brown_dust_(series)"",""brown_dust_2"",""goblin_slayer!""]"
I70-025619,yuusaki_riko,4,Character,,,,,夕崎梨子,,"[""to_love-ru"",""to_love-ru_darkness"",""dream_c_club""]"
I70-025620,zb-26_(girls'_frontline),4,Character,zb-26_(girls_frontline),zb-26 (girls frontline),,,ZB-26(ドールズフロントライン),,"[""girls'_frontline"",""coca-cola"",""metal_gear_(series)""]"
I70-025621,zwei_(nikke),4,Character,,,,,ツバイ(勝利の女神:NIKKE),,"[""goddess_of_victory:_nikke"",""neon_genesis_evangelion"",""rebuild_of_evangelion""]"
I70-025622,agnes_joubert,4,Character,,,,,アニエス・ジュベール,,"[""tiger_&_bunny"",""garfield"",""peanuts_(comic)""]"
I70-025623,aho_no_sakata,4,Character,,,,,あほの坂田。,,"[""urashimasakatasen"",""indie_utaite"",""shinkalion_(series)""]"
I70-025624,aki_(maenoo),4,Character,,,,,アキ,,"[""original"",""marvel"",""spider-man_(series)""]"
I70-025625,alger_wilson,4,Character,,,,,阿尔杰·威尔逊,,"[""lord_of_the_mysteries"",""circle_of_inevitability"",""cthulhu_mythos""]"
I70-025626,alice_(fate),4,Character,alice_(fate/extra),alice (fate/extra),,,ありす(Fate/EXTRA),,"[""fate_(series)"",""fate/extra"",""fate/grand_order""]"
I70-025627,alice_claudia,4,Character,,,,,アリス・クローディア,,"[""original""]"
I70-025628,amasawa_ichika,4,Character,,,,,天沢一夏,,"[""youkoso_jitsuryoku_shijou_shugi_no_kyoushitsu_e"",""megami_magazine""]"
I70-025629,amiya_(fresh_fastener)_(arknights),4,Character,,,,,amiya（新鮮な留め具）（arknights）,,"[""arknights"",""ambience_synesthesia"",""azur_lane""]"
I70-025630,andromeda_shun,4,Character,,,,,アンドロメダ瞬,,"[""saint_seiya"",""saint_seiya_omega"",""puyopuyo""]"
I70-025631,aniece_(modeseven),4,Character,,,,,aniece（Modeseven）,,"[""original"",""doom_(2016)"",""doom_(series)""]"
I70-025632,anna_(fire_emblem_fates),4,Character,,,,,,,"[""fire_emblem"",""fire_emblem_fates"",""fire_emblem_awakening""]"
I70-025633,aogami_pierce,4,Character,,,,,青髪ピアス,,"[""toaru_majutsu_no_index"",""toaru_majutsu_no_index:_old_testament"",""toaru_kagaku_no_railgun""]"
I70-025634,aoi_(houkago_no_pleiades),4,Character,,,,,あおい(放課後のプレアデス),,"[""houkago_no_pleiades"",""strike_witches"",""world_witches_series""]"
I70-025635,arcana_(paradise_regained)_(reverse:1999),4,Character,,,,,阿尔卡纳(复乐园),,"[""reverse:1999"",""granblue_fantasy"",""grizzly_ni_osowaretara""]"
I70-025636,ashigara_kai_ni_(ichibankuji)_(kancolle),4,Character,,,,,足柄「一番くじ),,"[""kantai_collection"",""gundam"",""zeta_gundam""]"
I70-025637,aster_(nu_carnival),4,Character,,,,,エスター,,"[""nu_carnival""]"
I70-025638,asuna_(sao-os),4,Character,,,,,,,"[""sword_art_online"",""sword_art_online_the_movie:_ordinal_scale"",""sword_art_online:_code_register""]"
I70-025639,atago_(lily-white_vow)_(azur_lane),4,Character,atago_(white_promise)_(azur_lane),atago (white promise) (azur lane),,,白き約束(アズールレーン),,"[""azur_lane""]"
I70-025640,avocado_(love_live!),4,Character,,,,,,,"[""love_live!"",""love_live!_hasu_no_sora_jogakuin_school_idol_club"",""deepness_(love_live!)""]"
I70-025641,aya_(jonsun),4,Character,,,,,aya（Jonsun）,,"[""original""]"
I70-025642,ayanami_(nightfall_raiment)_(azur_lane),4,Character,,,,,闇然礼装,,"[""azur_lane"",""azur_lane:_slow_ahead""]"
I70-025643,azalea_(hiyono),4,Character,,,,,,,"[""original"",""dungeon_and_fighter""]"
I70-025644,beppo_(granblue_fantasy),4,Character,,,,,ベッポ（グランブルーファンタジー）,,"[""granblue_fantasy"",""granblue_fantasy_versus"",""guilty_gear""]"
I70-025645,berkut_(fire_emblem),4,Character,,,,,berkut（火の紋章）,,"[""fire_emblem"",""fire_emblem_echoes:_shadows_of_valentia"",""fire_emblem_heroes""]"
I70-025646,berserker_(final_fantasy),4,Character,,,,,バーサーカー（ファイナルファンタジー）,,"[""final_fantasy"",""final_fantasy_v"",""cutie_honey""]"
I70-025647,black_delmo_leader,4,Character,,,,,黒デルモリーダー,,"[""agent_aika"",""aika_(series)"",""aika_zero""]"
I70-025648,blade_(jepella_rebellion)_(honkai:_star_rail),4,Character,,,,,,,"[""honkai:_star_rail"",""honkai_(series)"",""bokete""]"
I70-025649,blonde-haired_boy_(sunaba_(nczd5875)),4,Character,,,,,,,"[""original""]"
I70-025650,brooklyn_(azur_lane),4,Character,,,,,ブルックリン(アズールレーン),,"[""azur_lane"",""dragon_quest"",""dragon_quest_iii""]"
