row_id,canonical_tag,category,category_name,source_aliases,verified_aliases,existing_display_ja,existing_search_ja,existing_candidate_ja,existing_rejected_ja,related_copyright_top3
I70-049001,jikihatiman,1,Artist,,,,,ジキハティマン,,[]
I70-049002,kelvin-trainerk,1,Artist,,,,,ケルビン・トレイナーク,,[]
I70-049003,leria_v,1,Artist,leriav,leriav,,,レリアv,,[]
I70-049004,lilac_(p-f_easy),1,Artist,p-f_lilac,p-f lilac,,,ライラック（p-f easy）,,[]
I70-049005,meimei_(meimei89008309),1,Artist,,,,,meimei（meimei89008309）,,[]
I70-049006,mocollie,1,Artist,,,,,モコリー,,[]
I70-049007,morimoto_kiyona,1,Artist,d_kurouri,d kurouri,,,森本清,,[]
I70-049008,nonbire,1,Artist,"nobire,arrichee",arrichee | nobire,,,非ビア,,[]
I70-049009,rotix,1,Artist,,,,,ロティックス,,[]
I70-049010,sakura_ani,1,Artist,,,,,さくらアニ,,[]
I70-049011,sinensian,1,Artist,,,,,シネンシアン,,[]
I70-049012,suteruko,1,Artist,user_sttk8748,user sttk8748,,,,,[]
I70-049013,unholymilk,1,Artist,wagatomoya,wagatomoya,,,,,[]
I70-049014,yuki_(popopo),1,Artist,,,,,ユキ（ポポポ）,,[]
I70-049015,yuujin_(yuzinn333),1,Artist,,,,,Yuujin（Yuzinn333）,,[]
I70-049016,71_(nanaichi_drafting),1,Artist,71,71,,,,,[]
I70-049017,batsu,1,Artist,batuact3,batuact3,,,バツ,,[]
I70-049018,berry_jou,1,Artist,,,,,ベリー・ジュー,,[]
I70-049019,daitai_konna_kanji,1,Artist,ryuhey,ryuhey,,,ダイタイ・コナ・カンジ,,[]
I70-049020,eip_(pepai),1,Artist,,,,,EIP（ペパイ）,,[]
I70-049021,faubynet,1,Artist,,,,,faubynet,,[]
I70-049022,hiro_(pqtks113),1,Artist,,,,,hiro（pqtks113）,,[]
I70-049023,hita_(hitapita),1,Artist,,,,,hita（hitapita）,,[]
I70-049024,hitorilily,1,Artist,"materialpink86,gabrieltenma77",gabrieltenma77 | materialpink86,,,gabrieltenma77,,[]
I70-049025,horikoshi_kouhei,1,Artist,,,,,orikoshi kouhei,,[]
I70-049026,juexing_(moemoe3345),1,Artist,"juexing95512,moemoe3345",juexing95512 | moemoe3345,,,juexing（moemoe3345）,,[]
I70-049027,kiyomin,1,Artist,,,,,キヨミン,,[]
I70-049028,koma_neko,1,Artist,,,,,Koma Neko,,[]
I70-049029,nagineko,1,Artist,,,,,ナギネコ,,[]
I70-049030,sagami_jon,1,Artist,jon_(st05254),jon (st05254),,,,,[]
I70-049031,sogabe_toshinori,1,Artist,,,,,ソガベトシノリ,,[]
I70-049032,stmast,1,Artist,stmaster,stmaster,,,stmast,,[]
I70-049033,tomoo_(tomo),1,Artist,,,,,トモー（トモ）,,[]
I70-049034,tottoto_tomekichi,1,Artist,,,,,Tottoto Tomekichi,,[]
I70-049035,tousen,1,Artist,,,,,トゥーセン,,[]
I70-049036,woolrool,1,Artist,,,,,,,[]
I70-049037,ysnden,1,Artist,,,,,,,[]
I70-049038,yukiu_con,1,Artist,"yukiu_kon,meltdown_comet,yukiame_kon",meltdown comet | yukiame kon | yukiu kon,,,ユキウコン,,[]
I70-049039,akifn,1,Artist,agwing86,agwing86,,,agwing86,,[]
I70-049040,akni,1,Artist,,,,,akni,,[]
I70-049041,anzu_(o6v6o),1,Artist,,,,,anzu（o6v6o）,,[]
I70-049042,banishment,1,Artist,,,,,追放,,[]
I70-049043,batazungharn,1,Artist,,,,,,,[]
I70-049044,carte,1,Artist,,,,,カルト,,[]
I70-049045,chikuwa_savy,1,Artist,,,,,チクワ・サビー,,[]
I70-049046,fue_(rhomphair),1,Artist,,,,,Fue（Rhomphair）,,[]
I70-049047,fumiko_(mesushi),1,Artist,mesushirindaa,mesushirindaa,,,フミコ（メスシ）,,[]
I70-049048,huwari_(dnwls3010),1,Artist,"huwali_(dnwls3010),chicking",chicking | huwali (dnwls3010),,,Huwari（DNWLS3010）,,[]
I70-049049,ketsumaimo,1,Artist,onkn_sxkn,onkn sxkn,,,,,[]
I70-049050,mistel_(sukebemistel),1,Artist,,,,,,,[]
