row_id,canonical_tag,category,category_name,source_aliases,verified_aliases,existing_display_ja,existing_search_ja,existing_candidate_ja,existing_rejected_ja,related_copyright_top3
I70-015201,datenshi-chan_(nanawo_akari),4,Character,datenshi-chan,datenshi-chan,,,ダ天使ちゃん,,"[""indie_utaite"",""dadadada_tenshi_(nanawo_akari)"",""original""]"
I70-015202,dog_(duck_hunt),4,Character,,,,,犬（アヒルハント）,,"[""duck_hunt"",""super_smash_bros."",""mario_(series)""]"
I70-015203,duvalie,4,Character,,,,,デュバリィ,,"[""eiyuu_densetsu"",""sen_no_kiseki_(series)"",""sen_no_kiseki_iv""]"
I70-015204,dyarikku_(vtuber),4,Character,,,,,dyarikku（vtuber）,,"[""indie_virtual_youtuber"",""vyugen"",""vshojo""]"
I70-015205,featherine_augustus_aurora,4,Character,,,,,フェザリーヌ・アウグストゥス・アウローラ,,"[""umineko_no_naku_koro_ni"",""higurashi_no_naku_koro_ni"",""higurashi_no_naku_koro_ni_gou""]"
I70-015206,fionn_mac_cumhaill_(fate/grand_order),4,Character,,,,,フィン・マックール(Fate),,"[""fate/grand_order"",""fate_(series)"",""fate/zero""]"
I70-015207,franz_schubert_(classicaloid),4,Character,,,,,シューベルト(クラシカロイド),,"[""classicaloid"",""wizarding_world"",""bloodborne""]"
I70-015208,freyjadour_falenas,4,Character,,,,,フレイアドゥール,,"[""gensou_suikoden"",""gensou_suikoden_v"",""gensou_suikoden_i""]"
I70-015209,furioso_(umamusume),4,Character,,,,,フリオーソ(ウマ娘),,"[""umamusume"",""cygames"",""yuru-chara""]"
I70-015210,fushimi_saruhiko,4,Character,,,,,伏見猿比古,,"[""k-project"",""cardfight!!_vanguard"",""eddsworld""]"
I70-015211,ghast,4,Character,,,,,ガスト,,"[""minecraft"",""touhou"",""mob_talker""]"
I70-015212,glacia_(pokemon),4,Character,prim_(pokemon),prim (pokemon),,,プリム(トレーナー),,"[""pokemon"",""pokemon_omega_ruby_and_alpha_sapphire"",""pokemon_ruby/sapphire/emerald""]"
I70-015213,hiro_hamada,4,Character,,,,,ヒロ・ハマダ,,"[""big_hero_6"",""disney"",""marvel""]"
I70-015214,ippan_josei,4,Character,,,,,一般女性(僕のヒーローアカデミア),,"[""boku_no_hero_academia"",""indie_virtual_youtuber"",""one_piece""]"
I70-015215,izumi_hiyori,4,Character,,,,,和泉妃愛,,"[""hamidashi_creative"",""riddle_joker"",""9-nine-""]"
I70-015216,k5_(girls'_frontline),4,Character,k5_(girls_frontline),k5 (girls frontline),,K5(ドールズフロントライン),K5(少女前線),K5,"[""girls'_frontline"",""girls'_frontline_neural_cloud"",""arknights""]"
I70-015217,kaneki_ichika,4,Character,,,,,金木一花,,"[""tokyo_ghoul"",""tokyo_ghoul:re"",""beauty_and_the_beast_(disney)""]"
I70-015218,kiichi_hogen_(fate),4,Character,kiichi_hougen_(fate),kiichi hougen (fate),,,鬼一法眼(Fate),,"[""fate/grand_order"",""fate_(series)"",""fate/grand_order_arcade""]"
I70-015219,killer_t_(hataraku_saibou),4,Character,,,,,キラーT細胞,,"[""hataraku_saibou"",""hataraku_saibou_black"",""kimetsu_no_yaiba""]"
I70-015220,kimura_ryu,4,Character,kimura_ryuu,kimura ryuu,,,木村龍,,"[""idolmaster"",""idolmaster_side-m"",""idolmaster_side-m_growing_stars""]"
I70-015221,kokubunji_suou,4,Character,,,,,国分寺周防,,"[""original"",""pokemon"",""bishoujo_senshi_sailor_moon""]"
