row_id,canonical_tag,category,category_name,source_aliases,verified_aliases,existing_display_ja,existing_search_ja,existing_candidate_ja,existing_rejected_ja,related_copyright_top3
I70-013501,liz_(kmnz),4,Character,mc_liz,mc liz,,リズ(KMNZ),,KMNZLIZ,"[""kmnz"",""indie_virtual_youtuber"",""original""]"
I70-013502,mamiya_inori,4,Character,,,,,間宮いのり,,"[""mahou_shoujo_inori""]"
I70-013503,marche_lorraine_(racing)_(umamusume),4,Character,,,,,マルシュロレーヌ(レース衣装),,"[""umamusume"",""dc_comics"",""justice_league""]"
I70-013504,maya_(azur_lane),4,Character,,,,摩耶(アズールレーン),摩耶 | 摩耶(碧蓝航线) | 犮,,"[""azur_lane"",""kantai_collection"",""umamusume""]"
I70-013505,metalgreymon,4,Character,,,,,メタルグレイモン,,"[""digimon"",""digimon_adventure"",""digimon_adventure:_(2020)""]"
I70-013506,midoriya_inko,4,Character,,,,,緑谷インコ,,"[""boku_no_hero_academia"",""battle_tendency"",""bishoujo_senshi_sailor_moon""]"
I70-013507,miya_utsutsu,4,Character,,,,うつつ | うつつ(ガッチャマンクラウズ) | 宮うつつ,,,"[""gatchaman_crowds"",""kantai_collection"",""chuunibyou_demo_koi_ga_shitai!""]"
I70-013508,momoi_azuki,4,Character,,,,,桃井あずき,,"[""idolmaster"",""idolmaster_cinderella_girls"",""cinderella_girls_gekijou""]"
I70-013509,nao_(dream_c_club),4,Character,nao_(dream_club),nao (dream club),,ナオ,,,"[""dream_c_club_(series)"",""dream_c_club"",""touhou""]"
I70-013510,natsuiro_matsuri_(hololive_summer_2019),4,Character,natsuiro_matsuri_(3rd_costume),natsuiro matsuri (3rd costume),,夏色まつり(ホロサマ2019) | 夏色まつり(ホロライブ・サマー2019),,,"[""hololive"",""hololive_dev_is"",""nijisanji""]"
I70-013511,nidorino,4,Character,,,,,ニドリーノ,,"[""pokemon"",""pokemon_red/green/blue/yellow"",""pokemon_(anime)""]"
I70-013512,odysseus_(fate),4,Character,odysseus_(fate/grand_order),odysseus (fate/grand order),,オデュッセウス(Fate),,,"[""fate/grand_order"",""fate_(series)"",""fate/apocrypha""]"
I70-013513,reindeer_(kemono_friends),4,Character,,,,トナカイ(けものフレンズ),,,"[""kemono_friends"",""kemono_friends_3"",""original""]"
I70-013514,rin_(kemurikusa),4,Character,,,,りん(ケムリクサ),,,"[""kemurikusa"",""kemono_friends"",""touhou""]"
I70-013515,ringorou_(idolmaster),4,Character,,,,りんごろう,,,"[""idolmaster"",""idolmaster_cinderella_girls"",""idolmaster_cinderella_girls_starlight_stage""]"
I70-013516,shiromanta_(character),4,Character,,,,,シロマンタ（キャラクター）,,"[""senpai_ga_uzai_kouhai_no_hanashi"",""original"",""nijisanji""]"
I70-013517,sonshoukou_(koihime_musou),4,Character,sonshoukou,sonshoukou,,,小蓮(恋姫†無双),,"[""koihime_musou"",""suzukuri_karin-chan"",""shin_koihime_musou""]"
I70-013518,stitch_(lilo_&_stitch),4,Character,,,,,スティッチ,,"[""lilo_&_stitch"",""disney"",""pokemon""]"
I70-013519,suzuki_sonoko,4,Character,,,,,鈴木園子,,"[""meitantei_conan"",""magic_kaito"",""meitantei_conan_card_game""]"
I70-013520,tayo,4,Character,,,,,タヨ,,"[""honey_come_chatka!!"",""poptepipic"",""3ldkm""]"
I70-013521,tooyama_rin,4,Character,,,,遠山りん,,,"[""new_game!"",""megami_magazine"",""kirara_fantasia""]"
I70-013522,type_95_(narcissus)_(girls'_frontline),4,Character,,,,,タイプ95（narcissus）（女の子の最前線）,,"[""girls'_frontline"",""girls'_frontline_2:_exilium"",""azur_lane""]"
I70-013523,ujikintoki_tamaryu,4,Character,,,,,Ujikintoki tamaryu,,"[""original"",""downtown_no_gaki_no_tsukai_ya_arahende!!"",""monster_hunter_(series)""]"
I70-013524,unown_n,4,Character,,,,,アンノーンN,,"[""pokemon"",""pokemon_(anime)"",""pokemon_(classic_anime)""]"
I70-013525,walter_white,4,Character,,,,ウォルター・ホワイト,,WalterWhite,"[""breaking_bad"",""chainsaw_man"",""hololive""]"
I70-013526,z11_(azur_lane),4,Character,,,,,Z11(アズールレーン),,"[""azur_lane"",""comiket_106""]"
I70-013527,abyss_mage_(genshin_impact),4,Character,abyss_mage,abyss mage,,アビスの魔術師,,,"[""genshin_impact"",""among_us"",""original""]"
I70-013528,akatsuki_miho,4,Character,,,,,暁光穂,,"[""akemiho_tabi_nikki"",""gendai_ninjakko_zukan"",""original""]"
I70-013529,aoi_yusuke,4,Character,aoi_yuusuke,aoi yuusuke,,,蒼井悠介,,"[""idolmaster"",""idolmaster_side-m"",""idolmaster_side-m_growing_stars""]"
I70-013530,arima_senka,4,Character,,,,,アリマ・センカ,,"[""original""]"
I70-013531,banpen_(todoroki_hajime),4,Character,,,,,,,"[""hololive"",""hololive_dev_is"",""ark_survival_evolved""]"
I70-013532,biker_peach,4,Character,princess_peach_(aero),princess peach (aero),,,,,"[""mario_(series)"",""mario_kart"",""the_super_mario_bros._movie""]"
I70-013533,captain_price,4,Character,john_price,john price,,プライス大尉,,,"[""call_of_duty"",""call_of_duty:_modern_warfare_2"",""call_of_duty_4""]"
I70-013534,castform_(normal),4,Character,,,,,ポワルンのすがた,,"[""pokemon"",""pokemon_ruby/sapphire/emerald"",""pokemon_adventures""]"
I70-013535,charlotte_(succuboos),4,Character,,,,,,,"[""original"",""balatro""]"
I70-013536,chinese_white_dolphin_(kemono_friends),4,Character,,,,シナウスイロイルカ(けものフレンズ),,,"[""kemono_friends"",""kemono_friends_3"",""kemono_friends_pavilion""]"
I70-013537,dark_angel_olivia,4,Character,,,,ダークエンジェル・オリヴィエ,,,"[""granblue_fantasy"",""shingeki_no_bahamut"",""shadowverse""]"
I70-013538,dog_(shiba_inu)_(kemono_friends),4,Character,,,,,イエイヌ(けものフレンズ),,"[""kemono_friends"",""kemono_friends_3"",""original""]"
I70-013539,ethan_winters,4,Character,,,,,イーサン・ウィンターズ,,"[""resident_evil"",""resident_evil_village"",""resident_evil_7:_biohazard""]"
I70-013540,hakos_baelz_(monochrome_dancer),4,Character,"hakos_baelz_(recolor),hakos_baelz_(6th_costume)",hakos baelz (6th costume) | hakos baelz (recolor),,,,,"[""hololive"",""hololive_english"",""hololive_dev_is""]"
I70-013541,hans_christian_andersen_(adult)_(fate),4,Character,hans_christian_andersen_(fate)_(adult),hans christian andersen (fate) (adult),,大人アンデルセン,,,"[""fate/grand_order"",""fate_(series)"",""fate/extra""]"
I70-013542,hyougintou,4,Character,,,,氷ちゃん,氷銀燈,,"[""rozen_maiden"",""original"",""hooters""]"
I70-013543,izumi_noa,4,Character,,,,,泉野明,,"[""kidou_keisatsu_patlabor"",""animage"",""gundam""]"
I70-013544,jedah_dohma,4,Character,,,,ジェダ・ドーマ,,,"[""darkstalkers"",""street_fighter"",""capcom""]"
I70-013545,kagura_suzu_(.live),4,Character,,,,すずあーと | すずすず | 神楽すず,,,"["".live"",""hololive"",""mario_(series)""]"
I70-013546,kirishima_(aoki_hagane_no_arpeggio),4,Character,,,,キリシマ | キリシマ(蒼き鋼のアルペジオ),,,"[""aoki_hagane_no_arpeggio"",""kantai_collection"",""gundam""]"
I70-013547,kodama,4,Character,,,,,木霊 | 木魂 | 木魅,,"[""mononoke_hime"",""studio_ghibli"",""tonari_no_totoro""]"
I70-013548,koga_(pokemon),4,Character,kyou_(pokemon),kyou (pokemon),,,キョウ(トレーナー),,"[""pokemon"",""pokemon_heartgold_and_soulsilver"",""pokemon_firered_and_leafgreen""]"
I70-013549,korea_(hetalia),4,Character,,,,,任勇洙,,"[""axis_powers_hetalia"",""vocaloid"",""2010_fifa_world_cup""]"
I70-013550,kuwabara_kazuma,4,Character,,,,,桑原和真,,"[""yu_yu_hakusho"",""diamond_wa_kudakenai"",""jojo_no_kimyou_na_bouken""]"
