row_id,canonical_tag,category,category_name,source_aliases,verified_aliases,existing_display_ja,existing_search_ja,existing_candidate_ja,existing_rejected_ja,related_copyright_top3
I70-038351,napoli_no_otokotachi,3,Copyright,,,,,ナポリの男たち,,[]
I70-038352,odd_taxi,3,Copyright,,,,,オッドタクシー,,[]
I70-038353,ooe_(adelta),3,Copyright,ooe_(game),ooe (game),,,大穢,,[]
I70-038354,valkyrie_profile_1,3,Copyright,valkyrie_profile,valkyrie profile,,,ヴァルキリープロファイル,,[]
I70-038355,yowamushi_pedal,3,Copyright,,,,,弱虫ペダル,,[]
I70-038356,andersen's_fairy_tales,3,Copyright,,,,,アンデルセン童話,,[]
I70-038357,houkago_teibou_nisshi,3,Copyright,diary_of_our_days_at_the_breakwater,diary of our days at the breakwater,,放課後ていぼう日誌,,,[]
I70-038358,karakai_jouzu_no_(moto)_takagi-san,3,Copyright,,,,からかい上手の元高木さん,,,[]
I70-038359,osu!,3,Copyright,,,,,OSU！,osu | osu!,[]
I70-038360,sonic_adventure,3,Copyright,,,,ソニックアドベンチャー,,,[]
I70-038361,bleach:_brave_souls,3,Copyright,,,,ブレソル,,,[]
I70-038362,danganronpa/zero,3,Copyright,dangan_ronpa/zero,dangan ronpa/zero,,ダンガンロンパ/ゼロ,,,[]
I70-038363,fantasy_earth,3,Copyright,,,,ファンタジーアース,,,[]
I70-038364,kamihime_project,3,Copyright,,,,,神姫PROJECT,,[]
I70-038365,life_is_strange_(series),3,Copyright,,,,,,,[]
I70-038366,sabrina_to_muryoku_na_tamashii,3,Copyright,,,,,サブリナと無力なタマシイ,,[]
I70-038367,soukou_kihei_votoms,3,Copyright,armored_trooper_votoms,armored trooper votoms,,アーマードトルーパー | 装甲騎兵ボトムズ,,,[]
I70-038368,starcraft,3,Copyright,,,,スタークラフト,,,[]
I70-038369,summer_wars,3,Copyright,,,,サマーウォーズ,,,[]
I70-038370,escape_from_tarkov,3,Copyright,,,,,タルコフ,eth | Побег_из_Тáркова,[]
I70-038371,itai_no_wa_iya_nano_de_bougyoryoku_ni_kyokufuri_shitai_to_omoimasu,3,Copyright,bofuri,bofuri,,痛いのは嫌なので防御力に極振りしたいと思います。 | 防振り,,,[]
I70-038372,punch-out!!,3,Copyright,,,,パンチアウト | パンチアウト!!,,punchout,[]
I70-038373,shantae_and_the_pirate's_curse,3,Copyright,,,,,海賊の呪い,,[]
I70-038374,chanto_suenai_kyuuketsuki-chan,3,Copyright,,,,,ちゃんと吸えない吸血鬼ちゃん,,[]
I70-038375,chousoku_henkei_gyrozetter,3,Copyright,,,,超速変形ジャイロゼッター,,,[]
I70-038376,crossbone_gundam,3,Copyright,,,,クロスボーンガンダム | 機動戦士クロスボーンガンダム,,,[]
I70-038377,dream_hunter_rem,3,Copyright,,,,ドリームハンター麗夢,,,[]
I70-038378,kaze_no_klonoa,3,Copyright,,,,,風のクロノア,,[]
I70-038379,sword_art_online:_memory_defrag,3,Copyright,,,,メモリー・デフラグ,,,[]
I70-038380,black_surge_night,3,Copyright,,,,アビスフロント | ブラサジ | ブラック・サージナイト,深海戦線 | 深海戰線 | 黑潮:深海覺醒 | 黑潮深海覺醒,AbyssFront | BlackSurgeNight | DarkBoom | KuroshioAwakening,[]
I70-038381,lord_of_heroes,3,Copyright,,,,ロドヒロ | ロードオブヒーローズ,英雄之王,LOH | LordofHeroes | 로드오브히어로즈 | 로오히,[]
I70-038382,oomuro-ke,3,Copyright,oomuroke,oomuroke,,大室家アルバム,大室家,OMRK,[]
I70-038383,pixiv_fantasia_4,3,Copyright,,,,pixivファンタジアIV,,PF4 | PFIV,[]
I70-038384,rokudenashi_majutsu_koushi_to_akashic_record,3,Copyright,akashic_records_of_bastard_magic_instructor,akashic records of bastard magic instructor,,ロクでなし魔術講師と禁忌教典 | ロクでなし魔術講師と禁忌教典〈アカシックレーコド〉 | ロクアカ,,,[]
I70-038385,ultra_kaijuu_gijinka_keikaku,3,Copyright,,,,ウルトラ怪獣擬人化計画,,,[]
I70-038386,usseewa,3,Copyright,,,,うっせぇわ,,,[]
I70-038387,gynoid_talk,3,Copyright,,,,,gynoidの話,,[]
I70-038388,kamen_rider_drive_(series),3,Copyright,,,,仮面ライダードライブ,,,[]
I70-038389,kamen_rider_kiva_(series),3,Copyright,,,,仮面ライダーキバ,,,[]
I70-038390,nogi_wakaba_wa_yuusha_de_aru,3,Copyright,nogi_wakaba_is_a_hero,nogi wakaba is a hero,,のわゆ | 乃木若葉は勇者である,,,[]
I70-038391,project_diva,3,Copyright,,,,,プロジェクト歌姫,,[]
I70-038392,tales_of_innocence,3,Copyright,,,,,テイルズ・オブ・イノセンス,,[]
I70-038393,absolute_batman,3,Copyright,,,,,,,[]
I70-038394,crystal_maiden_(series),3,Copyright,,,,,,,[]
I70-038395,rilakkuma_(series),3,Copyright,,,,,リラックマ,,[]
I70-038396,dragon_ball_xenoverse,3,Copyright,,,,ゼノバース | ゼノバース2 | ドラゴンボールゼノバース | ドラゴンボールゼノバース2,,DBXV | DBXV2 | dragonballxenoverse | dragonballxenoverse2,[]
I70-038397,god_of_war_(series),3,Copyright,god_of_war,god of war,,,ゴッドオブウォー,,[]
I70-038398,happy_tree_friends,3,Copyright,,,,,HTF擬人化 | ハッピーツリーフレンズ | 欢乐树朋友,HTF | HappyTreeFriends,[]
I70-038399,hataraku_saibou_black,3,Copyright,cells_at_work!_code_black,cells at work! code black,,はたらく細胞BLACK,,,[]
I70-038400,himawari-san,3,Copyright,,,,ひまわりさん,,,[]
