row_id,canonical_tag,category,post_count,display_ja,search_ja,translation_note,primary_source_file,seed_shortlist_source,seed_provisional_verdict,seed_proposed_display_ja,seed_proposed_search_ja,seed_evidence_ref,seed_audit_note,reviewed_unresolved,review_count,last_review_cycle,last_review_reason
I70-044732,yomu_(sgt_epper),Artist,1396,よむ,,"semantic re-curation: artist identity normalized; known Japanese credit used when clear, otherwise canonical handle preserved without machine translation",artist_initial_audit_batch008.csv,,,,,,,,,,
I70-044766,yabuki_kentarou,Artist,1334,矢吹健太朗,,"semantic re-curation: artist identity normalized; known Japanese credit used when clear, otherwise canonical handle preserved without machine translation",artist_initial_audit_batch008.csv,,,,,,,,,,
I70-044773,misaki_kurehito,Artist,1313,深崎暮人,,"semantic re-curation: artist identity normalized; known Japanese credit used when clear, otherwise canonical handle preserved without machine translation",artist_initial_audit_batch008.csv,,,,,,,,,,
I70-044800,yamashita_shun'ya,Artist,1274,山下しゅんや,,"semantic re-curation: artist identity normalized; known Japanese credit used when clear, otherwise canonical handle preserved without machine translation",artist_initial_audit_batch008.csv,,,,,,,,,,
I70-044807,mikeou,Artist,1267,みけおう,,"semantic re-curation: artist identity normalized; known Japanese credit used when clear, otherwise canonical handle preserved without machine translation",artist_initial_audit_batch008.csv,,,,,,,,,,
I70-044854,oyari_ashito,Artist,1208,大槍葦人,,"semantic re-curation: artist identity normalized; known Japanese credit used when clear, otherwise canonical handle preserved without machine translation",artist_initial_audit_batch008.csv,,,,,,,,,,
I70-044860,urushihara_satoshi,Artist,1197,うるし原智志,,"semantic re-curation: artist identity normalized; known Japanese credit used when clear, otherwise canonical handle preserved without machine translation",artist_initial_audit_batch008.csv,,,,,,,,,,
I70-044863,riichu,Artist,1195,りいちゅ,,"semantic re-curation: artist identity normalized; known Japanese credit used when clear, otherwise canonical handle preserved without machine translation",artist_initial_audit_batch008.csv,,,,,,,,,,
I70-044884,fuzichoco,Artist,1164,藤ちょこ,,"semantic re-curation: artist identity normalized; known Japanese credit used when clear, otherwise canonical handle preserved without machine translation",artist_initial_audit_batch008.csv,,,,,,,,,,
I70-044899,haimura_kiyotaka,Artist,1153,はいむらきよたか,,"semantic re-curation: artist identity normalized; known Japanese credit used when clear, otherwise canonical handle preserved without machine translation",artist_initial_audit_batch008.csv,,,,,,,,,,
I70-044964,sakurazawa_izumi,Artist,1079,桜沢いづみ,,"semantic re-curation: artist identity normalized; known Japanese credit used when clear, otherwise canonical handle preserved without machine translation",artist_initial_audit_batch008.csv,,,,,,,,,,
I70-044978,ominaeshi_(takenoko),Artist,1064,オミナエシ,,"semantic re-curation: artist identity normalized; known Japanese credit used when clear, otherwise canonical handle preserved without machine translation",artist_initial_audit_batch008.csv,,,,,,,,,,
I70-038833,pokemon_ranger_(series),Copyright,281,ポケモンレンジャー,,established/common Japanese title or official rendering,copyright_final_internal_external_split_batch064.csv,BATCH080_VERIFIED_SHORTLIST_B.csv,KEEP,,,https://www.pokemon.co.jp/game/ds/ranger/,Pokemon official site uses ポケモンレンジャー and later entries continue the same series identity.,,,,
I70-038835,shiki_(novel),Copyright,281,屍鬼,,Japanese rendering requires manual verification or source evidence is insufficient,copyright_review_external_batch062.csv,BATCH080_VERIFIED_SHORTLIST_B.csv,KEEP,,,https://www.shinchosha.co.jp/book/124023/,Shinchosha official publication page uses 屍鬼 for Ono Fuyumi's novel; existing display is exact.,,,,
I70-038849,himouto!_umaru-chan_himouto_ikusei_keikaku,Copyright,279,干物妹!育成計画,,Japanese rendering requires manual verification or source evidence is insufficient,copyright_review_external_batch062.csv,BATCH080_VERIFIED_SHORTLIST_C.csv,FIX_BOTH,干物妹！うまるちゃん ～干物妹！育成計画～,干物妹！育成計画,https://www.cs.furyu.jp/umaru/,FuRyu official product site uses 干物妹！うまるちゃん ～干物妹！育成計画～; retain shortened game title for search.,,,,
I70-038886,yozakura_quartet,Copyright,275,夜桜四重奏,,Japanese rendering requires manual verification or source evidence is insufficient,copyright_review_external_batch062.csv,BATCH080_VERIFIED_SHORTLIST_B.csv,FIX_BOTH,夜桜四重奏～ヨザクラカルテット～,夜桜四重奏,https://shonen-sirius.com/c/yozakuraquartette,Kodansha official Shonen Sirius page uses 夜桜四重奏～ヨザクラカルテット～; retain short title for search.,,,,
I70-038887,counter-strike_(series),Copyright,274,カウンターストライク,,established/common Japanese title or official rendering,copyright_final_internal_external_split_batch064.csv,BATCH080_VERIFIED_SHORTLIST_B.csv,FIX_BOTH,Counter-Strike,カウンターストライク,https://store.steampowered.com/app/730/CounterStrike2/?l=japanese,Valve official distribution uses Counter-Strike as the franchise identity; preserve Japanese transliteration for search.,,,,
