cycle_id,lane,manifest_progress_sha256,row_id,canonical_tag,category,post_count,review_status,review_reason,evidence_refs,audit_note
cycle-0002,4,3bcc7102bde9e781a4f308c57d22c84409b052ec622722e85dd13ff3aad82d36,I70-035995,utdr_(toby_fox),Copyright,20287,REVIEWED_UNRESOLVED,Property identity/title scope could not be established at HIGH confidence in a single pass,,No sufficiently direct first-party Japanese title evidence established; deferred rather than guessing.
cycle-0002,4,3bcc7102bde9e781a4f308c57d22c84409b052ec622722e85dd13ff3aad82d36,I70-036064,cookie_(touhou),Copyright,12161,REVIEWED_UNRESOLVED,Fan-derived property identity lacks a safe formal official title,,Official Japanese property title suitable for display was not established; deferred.
cycle-0002,4,3bcc7102bde9e781a4f308c57d22c84409b052ec622722e85dd13ff3aad82d36,I70-036584,indie_utaite,Copyright,2143,REVIEWED_UNRESOLVED,Generic/community scope has no unique official property title,,No unique first-party Japanese title could be tied to this canonical scope.
cycle-0002,4,3bcc7102bde9e781a4f308c57d22c84409b052ec622722e85dd13ff3aad82d36,I70-036765,reitaisai_8_contest,Copyright,1650,REVIEWED_UNRESOLVED,Contest sub-scope could not be mapped to a formal official title safely,,Direct official title evidence for this exact contest scope was not established.
cycle-0002,4,3bcc7102bde9e781a4f308c57d22c84409b052ec622722e85dd13ff3aad82d36,I70-036866,douluo_dalu,Copyright,1425,REVIEWED_UNRESOLVED,Japanese official localization title not established at HIGH confidence,,Current Chinese title was not replaced without a direct Japanese first-party source.
cycle-0002,4,3bcc7102bde9e781a4f308c57d22c84409b052ec622722e85dd13ff3aad82d36,I70-036936,dao_gui_yi_xian,Copyright,1283,REVIEWED_UNRESOLVED,Japanese official localization title not established at HIGH confidence,,Current Chinese title was preserved unresolved rather than inventing a Japanese rendering.
cycle-0002,4,3bcc7102bde9e781a4f308c57d22c84409b052ec622722e85dd13ff3aad82d36,I70-037043,fukumoto_mahjong,Copyright,1104,REVIEWED_UNRESOLVED,Umbrella identity is ambiguous and narrowing would be unsafe,,No first-party title matching the exact umbrella scope was established.
cycle-0002,4,3bcc7102bde9e781a4f308c57d22c84409b052ec622722e85dd13ff3aad82d36,I70-037087,esse_series,Copyright,1049,REVIEWED_UNRESOLVED,Series identity is ambiguous without direct creator/publisher evidence,,No safe formal title was established for this exact canonical scope.
cycle-0002,4,3bcc7102bde9e781a4f308c57d22c84409b052ec622722e85dd13ff3aad82d36,I70-044991,nanao_naru,Artist,1057,REVIEWED_UNRESOLVED,Official profile/credit evidence not established in this pass,,Artist reading/name must not be inferred; deferred pending direct official credit.
cycle-0002,4,3bcc7102bde9e781a4f308c57d22c84409b052ec622722e85dd13ff3aad82d36,I70-045000,shirabi,Artist,1050,REVIEWED_UNRESOLVED,Official profile/credit evidence not established in this pass,,Artist reading/name must not be inferred; deferred pending direct official credit.
cycle-0002,4,3bcc7102bde9e781a4f308c57d22c84409b052ec622722e85dd13ff3aad82d36,I70-045013,40hara,Artist,1038,REVIEWED_UNRESOLVED,Official profile/credit evidence not established in this pass,,Artist identity was not changed without a direct official profile/credit.
cycle-0002,4,3bcc7102bde9e781a4f308c57d22c84409b052ec622722e85dd13ff3aad82d36,I70-045040,nishieda,Artist,1022,REVIEWED_UNRESOLVED,Official profile/credit evidence not established in this pass,,Artist reading/name must not be inferred; deferred.
cycle-0002,4,3bcc7102bde9e781a4f308c57d22c84409b052ec622722e85dd13ff3aad82d36,I70-045054,murata_range,Artist,1011,REVIEWED_UNRESOLVED,Direct official profile/credit was not established in this pass,,Current Japanese name was not promoted without direct evidence.
cycle-0002,4,3bcc7102bde9e781a4f308c57d22c84409b052ec622722e85dd13ff3aad82d36,I70-045057,muririn,Artist,1008,REVIEWED_UNRESOLVED,Official profile/credit evidence not established in this pass,,Artist identity was left unresolved rather than inferred.
cycle-0002,4,3bcc7102bde9e781a4f308c57d22c84409b052ec622722e85dd13ff3aad82d36,I70-045092,sugimori_ken,Artist,985,REVIEWED_UNRESOLVED,Direct official credit for the exact Japanese name was not established in this pass,,No HIGH-confidence promotion without a direct first-party credit.
cycle-0002,4,3bcc7102bde9e781a4f308c57d22c84409b052ec622722e85dd13ff3aad82d36,I70-045098,wada_arco,Artist,980,REVIEWED_UNRESOLVED,Official profile/credit evidence not established in this pass,,Artist reading/name must not be inferred; deferred.
cycle-0002,4,3bcc7102bde9e781a4f308c57d22c84409b052ec622722e85dd13ff3aad82d36,I70-045513,miyasu_risa,Artist,774,REVIEWED_UNRESOLVED,Official profile/credit evidence not established in this pass,,No direct first-party Japanese credit established.
cycle-0002,4,3bcc7102bde9e781a4f308c57d22c84409b052ec622722e85dd13ff3aad82d36,I70-045529,eretto,Artist,768,REVIEWED_UNRESOLVED,Official profile/credit evidence not established in this pass,,No direct first-party Japanese credit established.
cycle-0002,4,3bcc7102bde9e781a4f308c57d22c84409b052ec622722e85dd13ff3aad82d36,I70-045561,satou_shouji,Artist,757,REVIEWED_UNRESOLVED,Direct official credit for the exact Japanese name was not established in this pass,,No HIGH-confidence promotion without direct official credit.
cycle-0002,4,3bcc7102bde9e781a4f308c57d22c84409b052ec622722e85dd13ff3aad82d36,I70-045567,kozaki_yuusuke,Artist,755,REVIEWED_UNRESOLVED,Direct official profile/credit was not established in this pass,,Current Japanese display was not promoted without first-party evidence.
cycle-0002,4,3bcc7102bde9e781a4f308c57d22c84409b052ec622722e85dd13ff3aad82d36,I70-002856,li_huowang,Character,1175,REVIEWED_UNRESOLVED,Official Japanese character name was not established,,Chinese original name retained unresolved; no Japanese name invented.
cycle-0002,4,3bcc7102bde9e781a4f308c57d22c84409b052ec622722e85dd13ff3aad82d36,I70-002880,evelynn_(league),Character,1164,REVIEWED_UNRESOLVED,Direct Japanese first-party character-name evidence was not established,,Did not promote the kana form without a direct Japanese Riot source.
cycle-0002,4,3bcc7102bde9e781a4f308c57d22c84409b052ec622722e85dd13ff3aad82d36,I70-002882,neopolitan_(rwby),Character,1164,REVIEWED_UNRESOLVED,Official Japanese character rendering was not established at HIGH confidence,,Existing kana variation was not guessed or normalized without direct evidence.
cycle-0002,4,3bcc7102bde9e781a4f308c57d22c84409b052ec622722e85dd13ff3aad82d36,I70-002952,jeanne_d'arc_alter_(avenger)_(third_ascension)_(fate),Character,1142,REVIEWED_UNRESOLVED,Exact third-ascension display scope lacks direct official naming evidence,,Base character is known but the canonical variant wording was not promoted without exact official support.
cycle-0002,4,3bcc7102bde9e781a4f308c57d22c84409b052ec622722e85dd13ff3aad82d36,I70-002956,zhuang_fangyi_(arknights),Character,1141,REVIEWED_UNRESOLVED,Official Japanese Endfield character name was not established,,No Japanese rendering invented from Chinese/romanized identity.
cycle-0002,4,3bcc7102bde9e781a4f308c57d22c84409b052ec622722e85dd13ff3aad82d36,I70-002972,abigail_williams_(traveling_outfit)_(fate),Character,1135,REVIEWED_UNRESOLVED,Exact costume-variant display lacks direct official character naming evidence,,Did not infer a formal variant name from the craft-essence label alone.
cycle-0002,4,3bcc7102bde9e781a4f308c57d22c84409b052ec622722e85dd13ff3aad82d36,I70-002977,ant_tenna,Character,1134,REVIEWED_UNRESOLVED,Official Japanese DELTARUNE character rendering was not established,,No fan/localized name promoted without first-party Japanese evidence.
cycle-0002,4,3bcc7102bde9e781a4f308c57d22c84409b052ec622722e85dd13ff3aad82d36,I70-003020,abigail_williams_(swimsuit_foreigner)_(third_ascension)_(fate),Character,1115,REVIEWED_UNRESOLVED,Exact swimsuit third-ascension naming scope lacks direct official evidence,,Base identity is known but exact variant label was not promoted by inference.
cycle-0002,4,3bcc7102bde9e781a4f308c57d22c84409b052ec622722e85dd13ff3aad82d36,I70-003022,harmony_(pokemon),Character,1114,REVIEWED_UNRESOLVED,Official Japanese character identity could not be tied safely to canonical Harmony,,Search did not establish a direct first-party mapping to the proposed Japanese name.
cycle-0002,4,3bcc7102bde9e781a4f308c57d22c84409b052ec622722e85dd13ff3aad82d36,I70-003051,klein_moretti,Character,1104,REVIEWED_UNRESOLVED,Official Japanese localized character name was not established,,No Japanese rendering promoted without direct publisher/licensor evidence.
