cycle_id,lane,manifest_progress_sha256,row_id,canonical_tag,category,post_count,review_status,review_reason,evidence_refs,audit_note
cycle-0003,5,73848aa7f94f58e1889470c11d32b3894ea304b38a421170e6a2d741f6403d19,I70-004183,sunny_(shadow_slave),Character,792,REVIEWED_UNRESOLVED,No trustworthy Japanese official localization established,,Single reasonable pass did not establish an official Japanese character name.
cycle-0003,5,73848aa7f94f58e1889470c11d32b3894ea304b38a421170e6a2d741f6403d19,I70-004197,heixiu,Character,789,REVIEWED_UNRESOLVED,Identity and official Japanese rendering not safely established,,Avoided guessing transliteration from Chinese name.
cycle-0003,5,73848aa7f94f58e1889470c11d32b3894ea304b38a421170e6a2d741f6403d19,I70-004209,smol_ame,Character,787,REVIEWED_UNRESOLVED,Fan-form label lacks a sufficiently authoritative Japanese canonical name,,Kept unresolved rather than promote fan transliteration.
cycle-0003,5,73848aa7f94f58e1889470c11d32b3894ea304b38a421170e6a2d741f6403d19,I70-004214,female_mage_(dungeon_and_fighter),Character,785,REVIEWED_UNRESOLVED,Official current Japanese class naming not established at HIGH confidence,,Search did not yield a reliable first-party Japanese class page.
cycle-0003,5,73848aa7f94f58e1889470c11d32b3894ea304b38a421170e6a2d741f6403d19,I70-004218,jeanne_d'arc_(swimsuit_archer)_(second_ascension)_(fate),Character,784,REVIEWED_UNRESOLVED,Ascension-specific Japanese label not established from first-party evidence,,Base identity is known but protocol requires safe official Japanese naming for this specific form.
cycle-0003,5,73848aa7f94f58e1889470c11d32b3894ea304b38a421170e6a2d741f6403d19,I70-004235,noelle_holiday_(dark_world),Character,780,REVIEWED_UNRESOLVED,Form-specific official Japanese label not established,,Did not infer a Japanese form name from English fandom naming.
cycle-0003,5,73848aa7f94f58e1889470c11d32b3894ea304b38a421170e6a2d741f6403d19,I70-004240,medusa_(casual_wear)_(fate),Character,778,REVIEWED_UNRESOLVED,Costume-specific official Japanese label not established,,Base character is known but 私服 qualifier was not safely verified as canonical official naming.
cycle-0003,5,73848aa7f94f58e1889470c11d32b3894ea304b38a421170e6a2d741f6403d19,I70-004241,minamoto_no_raikou_(first_ascension)_(fate),Character,778,REVIEWED_UNRESOLVED,Ascension-specific official Japanese label not established,,Base identity is known but specific form naming was not verified from first-party evidence.
cycle-0003,5,73848aa7f94f58e1889470c11d32b3894ea304b38a421170e6a2d741f6403d19,I70-039198,bird/binary,Copyright,238,REVIEWED_UNRESOLVED,Official Japanese title not safely established,,Identity/title mapping remained uncertain after a reasonable pass.
cycle-0003,5,73848aa7f94f58e1889470c11d32b3894ea304b38a421170e6a2d741f6403d19,I70-039260,saishuu_chikan_densha,Copyright,232,REVIEWED_UNRESOLVED,High-confidence first-party title evidence not established in this pass,,Kept unresolved rather than rely on weak or unsuitable sources.
cycle-0003,5,73848aa7f94f58e1889470c11d32b3894ea304b38a421170e6a2d741f6403d19,I70-039273,yuuwaku_2_tsume_ato,Copyright,231,REVIEWED_UNRESOLVED,Official title typography not safely established,,Did not normalize title without reliable first-party evidence.
cycle-0003,5,73848aa7f94f58e1889470c11d32b3894ea304b38a421170e6a2d741f6403d19,I70-039284,xianjian_qixia_zhuan,Copyright,230,REVIEWED_UNRESOLVED,Japanese localized title versus original Chinese umbrella could not be safely separated,,Protocol forbids narrowing umbrella tags; left unresolved.
cycle-0003,5,73848aa7f94f58e1889470c11d32b3894ea304b38a421170e6a2d741f6403d19,I70-055187,yokoyari_mengo,Artist,203,REVIEWED_UNRESOLVED,No sufficiently direct first-party or publisher credit retrieved in the single pass,,Name is widely known but lane requires HIGH confidence evidence; deferred without guessing.
