cycle_id,lane,manifest_progress_sha256,row_id,canonical_tag,category,post_count,review_status,review_reason,evidence_refs,audit_note
cycle-0004,2,4cfe1484ad30a2a40353a3410dee4a02e2055c97f2e95520a1dbe0555019d48a,I70-004442,boota_(ttgl),Character,738,REVIEWED_UNRESOLVED,Official Japanese character-name evidence not established in this pass,https://www.netflix.com/jp/title/70213196,Series identity confirmed but source checked did not establish ブータ name at required confidence
cycle-0004,2,4cfe1484ad30a2a40353a3410dee4a02e2055c97f2e95520a1dbe0555019d48a,I70-004449,death_(entity),Character,737,REVIEWED_UNRESOLVED,Abstract/entity identity lacks trustworthy official Japanese naming evidence,,No safe official Japanese character rendering established
cycle-0004,2,4cfe1484ad30a2a40353a3410dee4a02e2055c97f2e95520a1dbe0555019d48a,I70-004456,boudica_(first_ascension)_(fate),Character,736,REVIEWED_UNRESOLVED,Ascension-specific official Japanese display not established,,Base character is known but form-specific display requires direct official evidence
cycle-0004,2,4cfe1484ad30a2a40353a3410dee4a02e2055c97f2e95520a1dbe0555019d48a,I70-004488,uzuki_(cookie),Character,730,REVIEWED_UNRESOLVED,Fan/community identity requires stronger first-party evidence,,UDK姉貴 mapping was not safely verified from an official source
cycle-0004,2,4cfe1484ad30a2a40353a3410dee4a02e2055c97f2e95520a1dbe0555019d48a,I70-004504,aokumo_rin,Character,726,REVIEWED_UNRESOLVED,Official identity/name evidence not established,,Could not safely verify 青雲凛 at HIGH confidence
cycle-0004,2,4cfe1484ad30a2a40353a3410dee4a02e2055c97f2e95520a1dbe0555019d48a,I70-004507,mars_(cookie),Character,726,REVIEWED_UNRESOLVED,Fan/community identity requires stronger first-party evidence,,MZ姉貴 mapping was not safely verified from an official source
cycle-0004,2,4cfe1484ad30a2a40353a3410dee4a02e2055c97f2e95520a1dbe0555019d48a,I70-004519,phainon_(flame_reaver)_(honkai:_star_rail),Character,724,REVIEWED_UNRESOLVED,Form-specific naming relation not sufficiently established,https://news.livedoor.com/article/detail/31594707/,Source confirms フレイムスティーラー entity/product naming but not enough to prove exact Danbooru form-label semantics for Phainon
cycle-0004,2,4cfe1484ad30a2a40353a3410dee4a02e2055c97f2e95520a1dbe0555019d48a,I70-004521,gareth_(fate),Character,723,REVIEWED_UNRESOLVED,Direct official Japanese character-name evidence not established,,Avoided relying on memory alone
cycle-0004,2,4cfe1484ad30a2a40353a3410dee4a02e2055c97f2e95520a1dbe0555019d48a,I70-004526,player_character_(female)_(degrees_of_lewdity),Character,723,REVIEWED_UNRESOLVED,Generic player-character tag lacks authoritative official Japanese proper name,,No safe HIGH-confidence Japanese official character name exists from checked evidence
cycle-0004,2,4cfe1484ad30a2a40353a3410dee4a02e2055c97f2e95520a1dbe0555019d48a,I70-056057,yamada_koutarou,Artist,191,REVIEWED_UNRESOLVED,Official profile/credit for exact artist identity not established,,Artist reading/name must not be inferred
cycle-0004,2,4cfe1484ad30a2a40353a3410dee4a02e2055c97f2e95520a1dbe0555019d48a,I70-056087,higashiyama_shou,Artist,190,REVIEWED_UNRESOLVED,Official profile/credit for exact artist identity not established,,Artist reading/name must not be inferred
cycle-0004,2,4cfe1484ad30a2a40353a3410dee4a02e2055c97f2e95520a1dbe0555019d48a,I70-056199,okazaki_takeshi,Artist,189,REVIEWED_UNRESOLVED,Official profile/credit for exact artist identity not established,,Artist reading/name must not be inferred
cycle-0004,2,4cfe1484ad30a2a40353a3410dee4a02e2055c97f2e95520a1dbe0555019d48a,I70-056276,nakamura_kanko,Artist,188,REVIEWED_UNRESOLVED,Official profile/credit for exact artist identity not established,,Artist reading/name must not be inferred
cycle-0004,2,4cfe1484ad30a2a40353a3410dee4a02e2055c97f2e95520a1dbe0555019d48a,I70-056296,suzunosuke_(sagula),Artist,188,REVIEWED_UNRESOLVED,Search found secondary profile only,https://twoucan.com/profile/suzu3939,Secondary profile supports 鈴ノ助 but protocol prefers official profile/credit for artist certainty
cycle-0004,2,4cfe1484ad30a2a40353a3410dee4a02e2055c97f2e95520a1dbe0555019d48a,I70-056325,hagiya_kaoru,Artist,187,REVIEWED_UNRESOLVED,Official profile/credit for exact artist identity not established,,Artist reading/name must not be inferred
cycle-0004,2,4cfe1484ad30a2a40353a3410dee4a02e2055c97f2e95520a1dbe0555019d48a,I70-056336,kinutani_yutaka,Artist,187,REVIEWED_UNRESOLVED,Official profile/credit for exact artist identity not established,,Artist reading/name must not be inferred
cycle-0004,2,4cfe1484ad30a2a40353a3410dee4a02e2055c97f2e95520a1dbe0555019d48a,I70-056361,nishigori_atsushi,Artist,187,REVIEWED_UNRESOLVED,Secondary evidence found but no direct official profile/credit in this pass,https://natalie.mu/music/news/list/artist_id/69336,Name appears consistently as 錦織敦史 but artist rule requires stronger direct source for HIGH confidence
cycle-0004,2,4cfe1484ad30a2a40353a3410dee4a02e2055c97f2e95520a1dbe0555019d48a,I70-056418,kaneko_hiraku,Artist,186,REVIEWED_UNRESOLVED,Official profile/credit for exact artist identity not established,,Artist reading/name must not be inferred
cycle-0004,2,4cfe1484ad30a2a40353a3410dee4a02e2055c97f2e95520a1dbe0555019d48a,I70-056504,hyogonosuke,Artist,185,REVIEWED_UNRESOLVED,Official profile/credit for exact artist identity not established,,Artist display not guessed from secondary familiarity
cycle-0004,2,4cfe1484ad30a2a40353a3410dee4a02e2055c97f2e95520a1dbe0555019d48a,I70-056671,afuro,Artist,183,REVIEWED_UNRESOLVED,Official profile/credit for exact artist identity not established,,Distinctive stylized spelling あｆろ requires direct credit evidence
cycle-0004,2,4cfe1484ad30a2a40353a3410dee4a02e2055c97f2e95520a1dbe0555019d48a,I70-039372,pixiv_fate/grand_order_contest_1,Copyright,222,REVIEWED_UNRESOLVED,Checked pixiv corporate evidence covers contest 5 not contest 1,https://www.pixiv.co.jp/2024/09/26/120000,Do not back-project later contest naming onto first contest
cycle-0004,2,4cfe1484ad30a2a40353a3410dee4a02e2055c97f2e95520a1dbe0555019d48a,I70-039381,sengoku_musou_3,Copyright,221,REVIEWED_UNRESOLVED,Direct official title source not established in this pass,,Current title is plausible but held for first-party verification
cycle-0004,2,4cfe1484ad30a2a40353a3410dee4a02e2055c97f2e95520a1dbe0555019d48a,I70-039398,jianxia_qingyuan_online_3,Copyright,220,REVIEWED_UNRESOLVED,Formal title/variant typography not safely established,,Avoided guessing Chinese title normalization
cycle-0004,2,4cfe1484ad30a2a40353a3410dee4a02e2055c97f2e95520a1dbe0555019d48a,I70-039437,jinhongi,Copyright,216,REVIEWED_UNRESOLVED,Formal work identity/title source not established,,Current 鎭魂記 retained unresolved rather than guessed
cycle-0004,2,4cfe1484ad30a2a40353a3410dee4a02e2055c97f2e95520a1dbe0555019d48a,I70-039456,futakoi,Copyright,214,REVIEWED_UNRESOLVED,Direct official title source not established in this pass,,Current 双恋 is plausible but held for first-party verification
