identity_key,candidate_state,human_intent,review_note
arm_cutout,FULL_REVIEW_OVERLAP_CLOTHING_EXPOSURE_V39,,
armpit_cutout,FULL_REVIEW_OVERLAP_CLOTHING_EXPOSURE_V39,,
armpit_peek,FULL_REVIEW_OVERLAP_CLOTHING_EXPOSURE_V39,,
ass_cutout,FULL_REVIEW_OVERLAP_CLOTHING_EXPOSURE_V39,,
ass_peek,FULL_REVIEW_OVERLAP_CLOTHING_EXPOSURE_V39,,
ass_visible_through_thighs,FULL_REVIEW_OVERLAP_CLOTHING_EXPOSURE_V39,,
bare_arms,FULL_REVIEW_OVERLAP_CLOTHING_EXPOSURE_V39,,
bare_back,FULL_REVIEW_OVERLAP_CLOTHING_EXPOSURE_V39,,
bloomers_around_one_leg,FULL_REVIEW_OVERLAP_CLOTHING_EXPOSURE_V39,,
breastless_clothes,FULL_REVIEW_OVERLAP_CLOTHING_EXPOSURE_V39,,
bursting_ass,FULL_REVIEW_OVERLAP_CLOTHING_EXPOSURE_V39,,
buruma_around_one_leg,FULL_REVIEW_OVERLAP_CLOTHING_EXPOSURE_V39,,
buruma_aside,FULL_REVIEW_OVERLAP_CLOTHING_EXPOSURE_V39,,
buruma_pull,FULL_REVIEW_OVERLAP_CLOTHING_EXPOSURE_V39,,
cape_lift,FULL_REVIEW_OVERLAP_CLOTHING_EXPOSURE_V39,,
center_opening,FULL_REVIEW_OVERLAP_CLOTHING_EXPOSURE_V39,,
clothes_between_thighs,FULL_REVIEW_OVERLAP_CLOTHING_EXPOSURE_V39,,
clothes_down,FULL_REVIEW_OVERLAP_CLOTHING_EXPOSURE_V39,,
clothes_lift,FULL_REVIEW_OVERLAP_CLOTHING_EXPOSURE_V39,,
clothes_on_and_off,FULL_REVIEW_OVERLAP_CLOTHING_EXPOSURE_V39,,
clothes_pull,FULL_REVIEW_OVERLAP_CLOTHING_EXPOSURE_V39,,
clothing_aside,FULL_REVIEW_OVERLAP_CLOTHING_EXPOSURE_V39,,
covering_ass,FULL_REVIEW_OVERLAP_CLOTHING_EXPOSURE_V39,,
covering_privates,FULL_REVIEW_OVERLAP_CLOTHING_EXPOSURE_V39,,
crossdressing_(ftm),FULL_REVIEW_OVERLAP_CLOTHING_EXPOSURE_V39,,
crossdressing_(mtf),FULL_REVIEW_OVERLAP_CLOTHING_EXPOSURE_V39,,
dress_aside,FULL_REVIEW_OVERLAP_CLOTHING_EXPOSURE_V39,,
dress_lift,FULL_REVIEW_OVERLAP_CLOTHING_EXPOSURE_V39,,
dress_pull,FULL_REVIEW_OVERLAP_CLOTHING_EXPOSURE_V39,,
dress_tug,FULL_REVIEW_OVERLAP_CLOTHING_EXPOSURE_V39,,
hakama_pull,FULL_REVIEW_OVERLAP_CLOTHING_EXPOSURE_V39,,
hood_down,FULL_REVIEW_OVERLAP_CLOTHING_EXPOSURE_V39,,
kimono_lift,FULL_REVIEW_OVERLAP_CLOTHING_EXPOSURE_V39,,
kimono_pull,FULL_REVIEW_OVERLAP_CLOTHING_EXPOSURE_V39,,
leg_cutout,FULL_REVIEW_OVERLAP_CLOTHING_EXPOSURE_V39,,
lifting_covers,FULL_REVIEW_OVERLAP_CLOTHING_EXPOSURE_V39,,
lifting_own_clothes,FULL_REVIEW_OVERLAP_CLOTHING_EXPOSURE_V39,,
low-cut_armhole,FULL_REVIEW_OVERLAP_CLOTHING_EXPOSURE_V39,,
open_clothes,FULL_REVIEW_OVERLAP_CLOTHING_EXPOSURE_V39,,
open_robe,FULL_REVIEW_OVERLAP_CLOTHING_EXPOSURE_V39,,
open_vest,FULL_REVIEW_OVERLAP_CLOTHING_EXPOSURE_V39,,
pajamas_pull,FULL_REVIEW_OVERLAP_CLOTHING_EXPOSURE_V39,,
pants_around_one_leg,FULL_REVIEW_OVERLAP_CLOTHING_EXPOSURE_V39,,
pants_around_thighs,FULL_REVIEW_OVERLAP_CLOTHING_EXPOSURE_V39,,
pants_pull,FULL_REVIEW_OVERLAP_CLOTHING_EXPOSURE_V39,,
pantyhose_around_legs,FULL_REVIEW_OVERLAP_CLOTHING_EXPOSURE_V39,,
pantyhose_pull,FULL_REVIEW_OVERLAP_CLOTHING_EXPOSURE_V39,,
piercing_through_clothes,FULL_REVIEW_OVERLAP_CLOTHING_EXPOSURE_V39,,
revealing_clothes,FULL_REVIEW_OVERLAP_CLOTHING_EXPOSURE_V39,,
robe_slip,FULL_REVIEW_OVERLAP_CLOTHING_EXPOSURE_V39,,
shirt_aside,FULL_REVIEW_OVERLAP_CLOTHING_EXPOSURE_V39,,
shirt_lift,FULL_REVIEW_OVERLAP_CLOTHING_EXPOSURE_V39,,
shirt_slip,FULL_REVIEW_OVERLAP_CLOTHING_EXPOSURE_V39,,
shorts_around_one_leg,FULL_REVIEW_OVERLAP_CLOTHING_EXPOSURE_V39,,
shorts_aside,FULL_REVIEW_OVERLAP_CLOTHING_EXPOSURE_V39,,
shoulder_cutout,FULL_REVIEW_OVERLAP_CLOTHING_EXPOSURE_V39,,
side_cutout,FULL_REVIEW_OVERLAP_CLOTHING_EXPOSURE_V39,,
side_slit,FULL_REVIEW_OVERLAP_CLOTHING_EXPOSURE_V39,,
sideboob_cutout,FULL_REVIEW_OVERLAP_CLOTHING_EXPOSURE_V39,,
skirt_around_ankles,FULL_REVIEW_OVERLAP_CLOTHING_EXPOSURE_V39,,
skirt_around_one_leg,FULL_REVIEW_OVERLAP_CLOTHING_EXPOSURE_V39,,
skirt_lift,FULL_REVIEW_OVERLAP_CLOTHING_EXPOSURE_V39,,
skirt_peek,FULL_REVIEW_OVERLAP_CLOTHING_EXPOSURE_V39,,
skirt_pull,FULL_REVIEW_OVERLAP_CLOTHING_EXPOSURE_V39,,
skirt_rolled_up,FULL_REVIEW_OVERLAP_CLOTHING_EXPOSURE_V39,,
skirt_tug,FULL_REVIEW_OVERLAP_CLOTHING_EXPOSURE_V39,,
sleeves_pushed_up,FULL_REVIEW_OVERLAP_CLOTHING_EXPOSURE_V39,,
sleeves_rolled_up,FULL_REVIEW_OVERLAP_CLOTHING_EXPOSURE_V39,,
sock_pull,FULL_REVIEW_OVERLAP_CLOTHING_EXPOSURE_V39,,
stomach_cutout,FULL_REVIEW_OVERLAP_CLOTHING_EXPOSURE_V39,,
strap_lift,FULL_REVIEW_OVERLAP_CLOTHING_EXPOSURE_V39,,
strap_pull,FULL_REVIEW_OVERLAP_CLOTHING_EXPOSURE_V39,,
strap_slip,FULL_REVIEW_OVERLAP_CLOTHING_EXPOSURE_V39,,
sweater_lift,FULL_REVIEW_OVERLAP_CLOTHING_EXPOSURE_V39,,
tail_through_clothes,FULL_REVIEW_OVERLAP_CLOTHING_EXPOSURE_V39,,
thigh_peek,FULL_REVIEW_OVERLAP_CLOTHING_EXPOSURE_V39,,
top_pull,FULL_REVIEW_OVERLAP_CLOTHING_EXPOSURE_V39,,
undressing,FULL_REVIEW_OVERLAP_CLOTHING_EXPOSURE_V39,,
unzipped,FULL_REVIEW_OVERLAP_CLOTHING_EXPOSURE_V39,,
unzipping,FULL_REVIEW_OVERLAP_CLOTHING_EXPOSURE_V39,,
wings_through_clothes,FULL_REVIEW_OVERLAP_CLOTHING_EXPOSURE_V39,,
yukata_lift,FULL_REVIEW_OVERLAP_CLOTHING_EXPOSURE_V39,,
zettai_ryouiki,FULL_REVIEW_OVERLAP_CLOTHING_EXPOSURE_V39,,
