cycle_id,lane,manifest_progress_sha256,row_id,canonical_tag,category,post_count,review_status,review_reason,evidence_refs,audit_note
cycle-0002,1,3bcc7102bde9e781a4f308c57d22c84409b052ec622722e85dd13ff3aad82d36,I70-000706,t-head_trainer_(umamusume),Character,4017,REVIEWED_UNRESOLVED,No official Japanese character name established in this pass,,Fan-form trainer label; unsafe to promote as an official Japanese character name.
cycle-0002,1,3bcc7102bde9e781a4f308c57d22c84409b052ec622722e85dd13ff3aad82d36,I70-001100,non-human_admiral_(kancolle),Character,2838,REVIEWED_UNRESOLVED,No official Japanese character name established in this pass,,Generic/fan character concept; current Japanese wording is not safely verifiable as an official name.
cycle-0002,1,3bcc7102bde9e781a4f308c57d22c84409b052ec622722e85dd13ff3aad82d36,I70-001418,justice_task_force_member_(blue_archive),Character,2291,REVIEWED_UNRESOLVED,Official role versus fan mob label remains ambiguous,,Could not safely establish an official Japanese individual character name distinct from fan shorthand.
cycle-0002,1,3bcc7102bde9e781a4f308c57d22c84409b052ec622722e85dd13ff3aad82d36,I70-001651,nugget_(project_moon),Character,1990,REVIEWED_UNRESOLVED,No official Japanese character name established in this pass,,Community/generic employee terminology remains unsafe for a HIGH-confidence official-name verdict.
cycle-0002,1,3bcc7102bde9e781a4f308c57d22c84409b052ec622722e85dd13ff3aad82d36,I70-001667,bloop_(gawr_gura),Character,1971,REVIEWED_UNRESOLVED,No authoritative Japanese localized name established in this pass,,Identity is in-scope but Japanese official rendering was not established at HIGH confidence.
cycle-0002,1,3bcc7102bde9e781a4f308c57d22c84409b052ec622722e85dd13ff3aad82d36,I70-001883,employee_(project_moon),Character,1786,REVIEWED_UNRESOLVED,Generic employee identity lacks a unique official Japanese character name,,Unsafe to treat current community terminology as a formal character name.
cycle-0002,1,3bcc7102bde9e781a4f308c57d22c84409b052ec622722e85dd13ff3aad82d36,I70-002045,kama_(young)_(fate),Character,1656,REVIEWED_UNRESOLVED,Official source checked but exact form label not established,https://arcade.fate-go.jp/servant/detail/,Official Fate material supports Kama identities but this exact young-form label was not safely established.
cycle-0002,1,3bcc7102bde9e781a4f308c57d22c84409b052ec622722e85dd13ff3aad82d36,I70-002062,soul_(utdr),Character,1647,REVIEWED_UNRESOLVED,No authoritative Japanese localized character name established in this pass,,UTDR identity remains ambiguous for a HIGH-confidence Japanese-name verdict.
cycle-0002,1,3bcc7102bde9e781a4f308c57d22c84409b052ec622722e85dd13ff3aad82d36,I70-002101,tokiko_(touhou),Character,1613,REVIEWED_UNRESOLVED,Fan-established name not safely verified as official Japanese character name,,朱鷺子 is widely used by fandom but official naming evidence was not established in this pass.
cycle-0002,1,3bcc7102bde9e781a4f308c57d22c84409b052ec622722e85dd13ff3aad82d36,I70-002117,merlin_(fate/prototype),Character,1596,REVIEWED_UNRESOLVED,Official source supports base name but exact tag/form mapping remains uncertain,https://arcade.fate-go.jp/servant/detail/,Official FGO Arcade uses マーリン〔プロトタイプ〕 but exact canonical-tag scope was left unresolved conservatively.
cycle-0002,1,3bcc7102bde9e781a4f308c57d22c84409b052ec622722e85dd13ff3aad82d36,I70-002139,artoria_pendragon_(swimsuit_ruler)_(first_ascension)_(fate),Character,1586,REVIEWED_UNRESOLVED,Official source supports ruler identity but not exact first-ascension label,https://arcade.fate-go.jp/servant/detail/,Exact form-specific Japanese display was not established at HIGH confidence.
cycle-0002,1,3bcc7102bde9e781a4f308c57d22c84409b052ec622722e85dd13ff3aad82d36,I70-002222,green_(pokemon),Character,1523,REVIEWED_UNRESOLVED,Version/localization identity mapping is ambiguous,,Green/Blue naming differs by media/version; no safe exact mapping was established in this pass.
cycle-0002,1,3bcc7102bde9e781a4f308c57d22c84409b052ec622722e85dd13ff3aad82d36,I70-044443,tani_takeshi,Artist,3932,REVIEWED_UNRESOLVED,No sufficiently authoritative identity source established in this pass,,Do not infer a reading or normalize the artist identity without an official profile/credit.
cycle-0002,1,3bcc7102bde9e781a4f308c57d22c84409b052ec622722e85dd13ff3aad82d36,I70-044447,pageratta,Artist,3572,REVIEWED_UNRESOLVED,No sufficiently authoritative identity source established in this pass,,Current katakana rendering was not promoted without an official profile/credit.
cycle-0002,1,3bcc7102bde9e781a4f308c57d22c84409b052ec622722e85dd13ff3aad82d36,I70-044480,kirisawa_juuzou,Artist,2669,REVIEWED_UNRESOLVED,No sufficiently authoritative identity source established in this pass,,Artist reading must not be inferred; official profile/credit was not established.
cycle-0002,1,3bcc7102bde9e781a4f308c57d22c84409b052ec622722e85dd13ff3aad82d36,I70-044493,kato_takuji,Artist,2489,REVIEWED_UNRESOLVED,No sufficiently authoritative identity source established in this pass,,Artist reading must not be inferred; official profile/credit was not established.
cycle-0002,1,3bcc7102bde9e781a4f308c57d22c84409b052ec622722e85dd13ff3aad82d36,I70-044504,avogado6,Artist,2396,REVIEWED_UNRESOLVED,No sufficiently authoritative identity source established in this pass,,Current Japanese rendering was not promoted without a trustworthy first-party or official credit source.
